,Henry Hudson BridgeTP,Hugh Carey TunnelTP,Queens Midtown TunnelTP,RFK BridgeTP,emp36047,emp36081,February_sv,March_sv,April_sv,May_sv,June_sv,July_sv,August_sv,September_sv,October_sv,November_sv,December_sv,BrooklynBridge_cv,ManhattanBridge_cv,WilliamsburgBridge_cv,HenryHudsonBridge_cv,HughL.CareyTunnel_cv,QueensMidtownTunnel_cv,RFKBridge-BronxPlaza_cv,RFKBridge-ManhattanPlaza_cv,MTA_CorssingType,Toll_Price_cv
326,0.5950413223140494,0.7515151515151515,0.7543859649122804,0.8135593220338984,0.2510605750420818,0.23791059945820292,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,0.5950413223140494,0.7515151515151515,0.7543859649122804,0.8135593220338984,0.26938037395932857,0.27318744022824326,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,0.5950413223140494,0.7515151515151515,0.7543859649122804,0.8135593220338984,0.2863268277148445,0.2982205522810304,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,0.5950413223140494,0.7515151515151515,0.7543859649122804,0.8135593220338984,0.2826588872207816,0.3001532557851059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,0.5950413223140494,0.7515151515151515,0.7543859649122804,0.8135593220338984,0.26033563077203037,0.2985926877383367,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,0.5950413223140494,0.7515151515151515,0.7543859649122804,0.8135593220338984,0.2598039215686274,0.29841262219447895,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,0.5950413223140494,0.7515151515151515,0.7543859649122804,0.8135593220338984,0.28856455575269546,0.31272983365945217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,0.5950413223140494,0.7515151515151515,0.7543859649122804,0.8135593220338984,0.32244608980483136,0.3276472636039518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,0.5950413223140494,0.7515151515151515,0.7543859649122804,0.8135593220338984,0.34714355579818923,0.34747448071097864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,0.5950413223140494,0.7515151515151515,0.7543859649122804,0.8135593220338984,0.3509422910695601,0.35648976227346774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,0.7272727272727271,0.8727272727272726,0.871345029239766,0.9378531073446328,0.4969718165688548,0.533822311321321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,0.7272727272727271,0.8727272727272726,0.871345029239766,0.9378531073446328,0.5059426322733269,0.5397124553337416,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,0.7272727272727271,0.8727272727272726,0.871345029239766,0.9378531073446328,0.517259223875165,0.559215554461824,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,0.7272727272727271,0.8727272727272726,0.871345029239766,0.9378531073446328,0.5381607979618761,0.5981257177612651,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,0.7272727272727271,0.8727272727272726,0.871345029239766,0.9378531073446328,0.55417178472317,0.6123148826172726,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,0.7272727272727271,0.8727272727272726,0.871345029239766,0.9378531073446328,0.551322733269642,0.6216102661368739,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,0.7272727272727271,0.8727272727272726,0.871345029239766,0.9378531073446328,0.5331678495063918,0.6211581015489638,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,0.7272727272727271,0.8727272727272726,0.871345029239766,0.9378531073446328,0.5205888039670625,0.61293110692292,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,0.7272727272727271,0.8727272727272726,0.871345029239766,0.9378531073446328,0.543102565852327,0.628776874782421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,0.7272727272727271,0.8727272727272726,0.871345029239766,0.9378531073446328,0.5877149583731405,0.6542781572492387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,0.7272727272727271,0.8727272727272726,0.871345029239766,0.9378531073446328,0.6044794367863153,0.6763021739913331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,0.7272727272727271,0.8727272727272726,0.871345029239766,0.9378531073446328,0.6064072380692416,0.6682392390830261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,0.7438016528925622,0.8909090909090911,0.8830409356725144,0.9435028248587569,0.5755055502479414,0.6052963278633423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,0.7438016528925622,0.8909090909090911,0.8830409356725144,0.9435028248587569,0.5874618989126974,0.6133432569455284,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,0.7438016528925622,0.8909090909090911,0.8830409356725144,0.9435028248587569,0.5993158864473864,0.6320780764198171,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,0.7438016528925622,0.8909090909090911,0.8830409356725144,0.9435028248587569,0.6273855830035029,0.6667386928842101,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,0.7438016528925622,0.8909090909090911,0.8830409356725144,0.9435028248587569,0.6266463081752423,0.6638136281606504,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,0.7438016528925622,0.8909090909090911,0.8830409356725144,0.9435028248587569,0.6288157954597151,0.6728529184623202,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,0.7438016528925622,0.8909090909090911,0.8830409356725144,0.9435028248587569,0.5982780583230971,0.6717125033512197,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,0.7438016528925622,0.8909090909090911,0.8830409356725144,0.9435028248587569,0.5899725899640598,0.6554505840125806,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,0.7438016528925622,0.8909090909090911,0.8830409356725144,0.9435028248587569,0.6240275692643646,0.6846332064871614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,0.7438016528925622,0.8909090909090911,0.8830409356725144,0.9435028248587569,0.6470417633410672,0.7052887250959348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,0.7438016528925622,0.8909090909090911,0.8830409356725144,0.9435028248587569,0.6683271916655291,0.7243756727448791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,0.7438016528925622,0.8909090909090911,0.8830409356725144,0.9435028248587569,0.673436718074701,0.7349035048757746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,0.9421487603305785,0.8606060606060608,0.8538011695906431,0.9717514124293785,0.6317245575724488,0.6667066812319686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,0.9421487603305785,0.8606060606060608,0.8538011695906431,0.9717514124293785,0.6531237204858742,0.6807758023920707,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,0.9421487603305785,0.8606060606060608,0.8538011695906431,0.9717514124293785,0.6637323142714162,0.6954811551404712,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,0.9421487603305785,0.8606060606060608,0.8538011695906431,0.9717514124293785,0.6695526818616078,0.7149162295075406,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,0.9421487603305785,0.8606060606060608,0.8538011695906431,0.9717514124293785,0.6946340020927162,0.7352036141155383,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,0.9421487603305785,0.8606060606060608,0.8538011695906431,0.9717514124293785,0.6951799281197399,0.7390850269498097,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,0.9421487603305785,0.8606060606060608,0.8538011695906431,0.9717514124293785,0.6701611619125607,0.7177052447090739,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,0.9421487603305785,0.8606060606060608,0.8538011695906431,0.9717514124293785,0.6653302852463492,0.7208583924548537,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,0.9421487603305785,0.8606060606060608,0.8538011695906431,0.9717514124293785,0.6999766844092623,0.7426583276312577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,0.9421487603305785,0.8606060606060608,0.8538011695906431,0.9717514124293785,0.7252200764296439,0.7568234837480845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,0.9421487603305785,0.8606060606060608,0.8538011695906431,0.9717514124293785,0.7543503480278424,0.7764426251155423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,0.9421487603305785,0.8606060606060608,0.8538011695906431,0.9717514124293785,0.7597072471680086,0.7856179649392381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,0.8677685950413223,0.8606060606060608,0.8245614035087718,0.9209039548022595,0.7721128474591692,0.8256565389801889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,0.8677685950413223,0.8606060606060608,0.8245614035087718,0.9209039548022595,0.7990082343842408,0.8433269710174502,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,0.8677685950413223,0.8606060606060608,0.8245614035087718,0.9209039548022595,0.8193610390792048,0.8609413826632895,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,0.8677685950413223,0.8606060606060608,0.8245614035087718,0.9209039548022595,0.8326111186934171,0.8752625955847928,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,0.8677685950413223,0.8606060606060608,0.8245614035087718,0.9209039548022595,0.8497168008734814,0.8953058913444494,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,0.8677685950413223,0.8606060606060608,0.8245614035087718,0.9209039548022595,0.862290159683363,0.9113077160086274,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,0.8677685950413223,0.8606060606060608,0.8245614035087718,0.9209039548022595,0.8337939584186345,0.8959661316719285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,0.8677685950413223,0.8606060606060608,0.8245614035087718,0.9209039548022595,0.8195657613393383,0.8832495028190261,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,0.8677685950413223,0.8606060606060608,0.8245614035087718,0.9209039548022595,0.8487045630317092,0.9136125549700091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,0.8677685950413223,0.8606060606060608,0.8245614035087718,0.9209039548022595,0.8945850962194621,0.928053811587418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,0.8677685950413223,0.8606060606060608,0.8245614035087718,0.9209039548022595,0.9190124425640327,0.9471487621494226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,0.8677685950413223,0.8606060606060608,0.8245614035087718,0.9209039548022595,0.9217875665347346,0.947388849541233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,1.0,1.0,0.9999999999999996,1.0,0.8587416405077113,0.8856703840197833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,1.0,1.0,0.9999999999999996,1.0,0.8740901232882943,0.901696217423142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,1.0,1.0,0.9999999999999996,1.0,0.893479027341795,0.9218795641613546,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,1.0,1.0,0.9999999999999996,1.0,0.9157539465902371,0.9414266793112693,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,1.0,1.0,0.9999999999999996,1.0,0.9242669805741321,0.9543833955559826,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,1.0,1.0,0.9999999999999996,1.0,0.9359077157545153,0.9706973338295142,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,1.0,1.0,0.9999999999999996,1.0,0.9129930394431554,0.9425670944223699,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,1.0,1.0,0.9999999999999996,1.0,0.9027654565306402,0.946232428604012,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,1.0,1.0,0.9999999999999996,1.0,0.9406987853145898,0.9631225766178888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,1.0,1.0,0.9999999999999996,1.0,0.9650323006232655,0.9651433121656283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,1.0,1.0,0.9999999999999996,1.0,0.9988143169100587,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,1.0,1.0,0.9999999999999996,1.0,0.9999999999999998,0.9928493971805739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,0.0,0.0,0.0,0.0,0.009769801191938488,0.045332501030375116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,0.0,0.0,0.0,0.0,0.013343910650106983,0.04127102265224547,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,0.0,0.0,0.0,0.0,0.017719848960465745,0.03676138114273608,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,0.0,0.0,0.0,0.0,0.022371593649060495,0.04519245005181882,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,0.0,0.0,0.0,0.0,0.030719712478959105,0.05758496092577703,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,0.0,0.0,0.0,0.0,0.030719712478959105,0.06105822519397064,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,0.0,0.0,0.0,0.0,0.005482007188025939,0.048505656058805524,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,0.0,0.0,0.0,0.0,0.0,0.031263379870272834,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,0.0,0.0,0.0,0.0,0.02281515854601701,0.05103857804240741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,0.0,0.0,0.0,0.0,0.03933510759292114,0.04973410321356986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,0.0,0.0,0.0,0.0,0.04969917201219243,0.05943763529924895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,0.0,0.0,0.0,0.0,0.05180041854328743,0.06870100716660876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,0.13223140495867747,0.18787878787878753,0.16959064327485374,0.1694915254237288,0.025240548655657058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,0.13223140495867747,0.18787878787878753,0.16959064327485374,0.1694915254237288,0.03127416860015475,0.0010443801543762454,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,0.13223140495867747,0.18787878787878753,0.16959064327485374,0.1694915254237288,0.043964105363723194,0.02029538752105764,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,0.13223140495867747,0.18787878787878753,0.16959064327485374,0.1694915254237288,0.06473488467312682,0.05172682856559785,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,0.13223140495867747,0.18787878787878753,0.16959064327485374,0.1694915254237288,0.08837746235385113,0.07663589546594984,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,0.13223140495867747,0.18787878787878753,0.16959064327485374,0.1694915254237288,0.08223579454983843,0.0667723051190634,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,0.13223140495867747,0.18787878787878753,0.16959064327485374,0.1694915254237288,0.05135685364633091,0.04678102829429909,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,0.13223140495867747,0.18787878787878753,0.16959064327485374,0.1694915254237288,0.046162026295436975,0.04525247189977155,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,0.13223140495867747,0.18787878787878753,0.16959064327485374,0.1694915254237288,0.05926425094399712,0.0551480738988992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,0.13223140495867747,0.18787878787878753,0.16959064327485374,0.1694915254237288,0.08835471543605844,0.05919354645090813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,0.13223140495867747,0.18787878787878753,0.16959064327485374,0.1694915254237288,0.09946658477776249,0.0716380762597586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,0.13223140495867747,0.18787878787878753,0.16959064327485374,0.1694915254237288,0.10437707565624854,0.07630777603047512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,0.3884297520661155,0.418181818181818,0.4093567251461985,0.4406779661016951,0.07371423047177106,0.028302302037941818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,0.3884297520661155,0.418181818181818,0.4093567251461985,0.4406779661016951,0.08543173649970437,0.03819790403706946,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,0.3884297520661155,0.418181818181818,0.4093567251461985,0.4406779661016951,0.09886379145625757,0.052575137349995416,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,0.3884297520661155,0.418181818181818,0.4093567251461985,0.4406779661016951,0.11545198125653977,0.08667955135669381,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,0.3884297520661155,0.418181818181818,0.4093567251461985,0.4406779661016951,0.11957201674173157,0.0920294987375403,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,0.3884297520661155,0.418181818181818,0.4093567251461985,0.4406779661016951,0.11076327282653198,0.09644310529032563,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,0.3884297520661155,0.418181818181818,0.4093567251461985,0.4406779661016951,0.08774339202038117,0.08972065831962839,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
